Start Time,Duration,Title,Bookmark,Country,show_name,season,episode_name,year,month,weekday,day,hour_day,date,month_name,weekday_name,minutes,hours
2019-06-03 17:15:00-06:00,0 days 00:36:51,Selling Sunset: Season 1: The Gloves Come Off (Episode 8),0:38:11,CA (Canada),Selling Sunset, Season 1, The Gloves Come Off (Episode 8),2019,6,0,3,17,2019-06-03,June,Monday,36.85,0.6141666666666666
2019-06-03 00:44:00-06:00,0 days 00:28:37,Selling Sunset: Season 1: It Takes Two to Make a Thing Go Right (Episode 7),0:28:43,CA (Canada),Selling Sunset, Season 1, It Takes Two to Make a Thing Go Right (Episode 7),2019,6,0,3,0,2019-06-03,June,Monday,28.616666666666667,0.47694444444444445
2019-06-03 00:04:00-06:00,0 days 00:27:14,Selling Sunset: Season 1: Real Estate Hunger Games (Episode 6),0:26:40,CA (Canada),Selling Sunset, Season 1, Real Estate Hunger Games (Episode 6),2019,6,0,3,0,2019-06-03,June,Monday,27.233333333333334,0.4538888888888889
2019-06-02 23:12:00-06:00,0 days 00:33:23,Selling Sunset: Season 1: The One That Got Away (Episode 5),0:33:09,CA (Canada),Selling Sunset, Season 1, The One That Got Away (Episode 5),2019,6,6,2,23,2019-06-02,June,Sunday,33.38333333333333,0.5563888888888889
2019-06-02 22:40:00-06:00,0 days 00:31:58,Selling Sunset: Season 1: Loose Lips Sink Relationships (Episode 4),0:32:04,CA (Canada),Selling Sunset, Season 1, Loose Lips Sink Relationships (Episode 4),2019,6,6,2,22,2019-06-02,June,Sunday,31.966666666666665,0.5327777777777778
2019-06-02 22:24:00-06:00,0 days 00:16:04,Selling Sunset: Season 1: (Real) Diamonds Are a Girl's Best Friend (Episode 3),0:40:59,CA (Canada),Selling Sunset, Season 1, (Real) Diamonds Are a Girl's Best Friend (Episode 3),2019,6,6,2,22,2019-06-02,June,Sunday,16.066666666666666,0.2677777777777778
2019-06-02 22:09:00-06:00,0 days 00:12:19,Selling Sunset: Season 1: (Real) Diamonds Are a Girl's Best Friend (Episode 3),0:24:55,CA (Canada),Selling Sunset, Season 1, (Real) Diamonds Are a Girl's Best Friend (Episode 3),2019,6,6,2,22,2019-06-02,June,Sunday,12.316666666666666,0.20527777777777778
2019-06-02 21:37:00-06:00,0 days 00:12:36,Selling Sunset: Season 1: (Real) Diamonds Are a Girl's Best Friend (Episode 3),0:12:36,CA (Canada),Selling Sunset, Season 1, (Real) Diamonds Are a Girl's Best Friend (Episode 3),2019,6,6,2,21,2019-06-02,June,Sunday,12.6,0.21
2019-05-26 05:39:00-06:00,0 days 00:15:45,Todo sobre el asado,0:50:28,CA (Canada),Todo sobre el asado,,,2019,5,6,26,5,2019-05-26,May,Sunday,15.75,0.2625
2019-05-26 05:08:00-06:00,0 days 00:27:22,A Tale of Two Kitchens,0:27:22,CA (Canada),A Tale of Two Kitchens,,,2019,5,6,26,5,2019-05-26,May,Sunday,27.366666666666667,0.45611111111111113
2019-05-21 23:15:00-06:00,0 days 00:42:24,Very British Problems: Season 1: Very British Problems: Feelings (Episode 3),0:40:52,CA (Canada),Very British Problems, Season 1, Very British Problems: Feelings (Episode 3),2019,5,1,21,23,2019-05-21,May,Tuesday,42.4,0.7066666666666667
2019-05-21 05:02:00-06:00,0 days 00:45:05,Very British Problems: Season 1: Very British Problems: Out & About (Episode 2),0:44:55,CA (Canada),Very British Problems, Season 1, Very British Problems: Out & About (Episode 2),2019,5,1,21,5,2019-05-21,May,Tuesday,45.083333333333336,0.7513888888888889
2019-05-20 23:47:00-06:00,0 days 00:44:46,Very British Problems: Season 1: Very British Problems: People (Episode 1),0:44:46,CA (Canada),Very British Problems, Season 1, Very British Problems: People (Episode 1),2019,5,0,20,23,2019-05-20,May,Monday,44.766666666666666,0.7461111111111111
2019-05-15 23:34:00-06:00,0 days 00:29:37,Dead to Me: Season 1: You Have To Go (Episode 10),0:29:45,CA (Canada),Dead to Me, Season 1, You Have To Go (Episode 10),2019,5,2,15,23,2019-05-15,May,Wednesday,29.616666666666667,0.4936111111111111
2019-05-15 23:06:00-06:00,0 days 00:27:30,Dead to Me: Season 1: I Have To Be Honest (Episode 9),0:27:36,CA (Canada),Dead to Me, Season 1, I Have To Be Honest (Episode 9),2019,5,2,15,23,2019-05-15,May,Wednesday,27.5,0.4583333333333333
2019-05-15 22:49:00-06:00,0 days 00:06:25,Dead to Me: Season 1: Try To Stop Me (Episode 8),0:24:28,CA (Canada),Dead to Me, Season 1, Try To Stop Me (Episode 8),2019,5,2,15,22,2019-05-15,May,Wednesday,6.416666666666667,0.10694444444444444
2019-05-14 16:49:00-06:00,0 days 00:20:56,Dead to Me: Season 1: Try To Stop Me (Episode 8),0:20:44,CA (Canada),Dead to Me, Season 1, Try To Stop Me (Episode 8),2019,5,1,14,16,2019-05-14,May,Tuesday,20.933333333333334,0.3488888888888889
2019-05-14 16:18:00-06:00,0 days 00:26:21,Dead to Me: Season 1: I Can Handle It (Episode 7),0:25:51,CA (Canada),Dead to Me, Season 1, I Can Handle It (Episode 7),2019,5,1,14,16,2019-05-14,May,Tuesday,26.35,0.43916666666666665
2019-05-14 12:36:00-06:00,0 days 00:25:04,Dead to Me: Season 1: Oh My God (Episode 6),0:25:12,CA (Canada),Dead to Me, Season 1, Oh My God (Episode 6),2019,5,1,14,12,2019-05-14,May,Tuesday,25.066666666666666,0.4177777777777778
2019-05-14 11:51:00-06:00,0 days 00:29:22,Dead to Me: Season 1: I've Gotta Get Away (Episode 5),0:29:00,CA (Canada),Dead to Me, Season 1, I've Gotta Get Away (Episode 5),2019,5,1,14,11,2019-05-14,May,Tuesday,29.366666666666667,0.48944444444444446
2019-05-14 11:41:00-06:00,0 days 00:09:14,Dead to Me: Season 1: I Can't Go Back (Episode 4),0:25:13,CA (Canada),Dead to Me, Season 1, I Can't Go Back (Episode 4),2019,5,1,14,11,2019-05-14,May,Tuesday,9.233333333333333,0.15388888888888888
2019-05-14 01:07:00-06:00,0 days 00:16:31,Dead to Me: Season 1: I Can't Go Back (Episode 4),0:16:39,CA (Canada),Dead to Me, Season 1, I Can't Go Back (Episode 4),2019,5,1,14,1,2019-05-14,May,Tuesday,16.516666666666666,0.2752777777777778
2019-05-14 00:31:00-06:00,0 days 00:30:35,Dead to Me: Season 1: It's All My Fault (Episode 3),0:30:23,CA (Canada),Dead to Me, Season 1, It's All My Fault (Episode 3),2019,5,1,14,0,2019-05-14,May,Tuesday,30.583333333333332,0.5097222222222222
2019-05-14 00:03:00-06:00,0 days 00:27:29,Dead to Me: Season 1: Maybe I'm Crazy (Episode 2),0:27:44,CA (Canada),Dead to Me, Season 1, Maybe I'm Crazy (Episode 2),2019,5,1,14,0,2019-05-14,May,Tuesday,27.483333333333334,0.45805555555555555
2019-05-07 21:29:00-06:00,0 days 00:31:34,Dead to Me: Season 1: Pilot (Episode 1),0:31:34,CA (Canada),Dead to Me, Season 1, Pilot (Episode 1),2019,5,1,7,21,2019-05-07,May,Tuesday,31.566666666666666,0.5261111111111111
2019-04-27 23:44:00-06:00,0 days 00:31:26,Hot Girls Wanted,1:02:07,CA (Canada),Hot Girls Wanted,,,2019,4,5,27,23,2019-04-27,April,Saturday,31.433333333333334,0.5238888888888888
2019-04-27 20:32:00-06:00,0 days 01:42:17,Bad Seeds,1:41:27,CA (Canada),Bad Seeds,,,2019,4,5,27,20,2019-04-27,April,Saturday,102.28333333333333,1.7047222222222222
2019-04-26 19:18:00-06:00,0 days 00:11:05,"Street Food: Asia: Season 1: Bangkok, Thailand (Episode 1)",0:10:45,CA (Canada),Street Food, Asia," Season 1: Bangkok, Thailand (Episode 1)",2019,4,4,26,19,2019-04-26,April,Friday,11.083333333333334,0.18472222222222223
2019-04-24 11:26:00-06:00,0 days 00:19:54,Gad Elmaleh: American Dream,0:55:47,CA (Canada),Gad Elmaleh, American Dream,,2019,4,2,24,11,2019-04-24,April,Wednesday,19.9,0.33166666666666667
2019-04-23 23:35:00-06:00,0 days 00:37:19,Gad Elmaleh: American Dream,0:37:19,CA (Canada),Gad Elmaleh, American Dream,,2019,4,1,23,23,2019-04-23,April,Tuesday,37.31666666666667,0.6219444444444444
2019-04-20 21:36:00-06:00,0 days 00:05:53,Huge in France: Season 1: Épisode Huit (Episode 8),0:31:49,CA (Canada),Huge in France, Season 1, Épisode Huit (Episode 8),2019,4,5,20,21,2019-04-20,April,Saturday,5.883333333333334,0.09805555555555556
2019-04-20 20:16:00-06:00,0 days 00:26:36,Huge in France: Season 1: Épisode Huit (Episode 8),0:26:06,CA (Canada),Huge in France, Season 1, Épisode Huit (Episode 8),2019,4,5,20,20,2019-04-20,April,Saturday,26.6,0.44333333333333336
2019-04-19 22:42:00-06:00,0 days 00:28:01,Huge in France: Season 1: Épisode Sept (Episode 7),0:28:12,CA (Canada),Huge in France, Season 1, Épisode Sept (Episode 7),2019,4,4,19,22,2019-04-19,April,Friday,28.016666666666666,0.46694444444444444
2019-04-19 21:57:00-06:00,0 days 00:27:24,Huge in France: Season 1: Épisode Six (Episode 6),0:29:05,CA (Canada),Huge in France, Season 1, Épisode Six (Episode 6),2019,4,4,19,21,2019-04-19,April,Friday,27.4,0.45666666666666667
2019-04-19 09:44:00-06:00,0 days 00:28:20,Huge in France: Season 1: Épisode Cinq (Episode 5),0:27:55,CA (Canada),Huge in France, Season 1, Épisode Cinq (Episode 5),2019,4,4,19,9,2019-04-19,April,Friday,28.333333333333332,0.4722222222222222
2019-04-19 09:24:00-06:00,0 days 00:19:35,Huge in France: Season 1: Épisode Quatre (Episode 4),0:29:27,CA (Canada),Huge in France, Season 1, Épisode Quatre (Episode 4),2019,4,4,19,9,2019-04-19,April,Friday,19.583333333333332,0.3263888888888889
2019-04-18 22:57:00-06:00,0 days 00:10:02,Huge in France: Season 1: Épisode Quatre (Episode 4),0:10:12,CA (Canada),Huge in France, Season 1, Épisode Quatre (Episode 4),2019,4,3,18,22,2019-04-18,April,Thursday,10.033333333333333,0.16722222222222222
2019-04-18 22:12:00-06:00,0 days 00:30:38,Huge in France: Season 1: Épisode Trois (Episode 3),0:30:25,CA (Canada),Huge in France, Season 1, Épisode Trois (Episode 3),2019,4,3,18,22,2019-04-18,April,Thursday,30.633333333333333,0.5105555555555555
2019-04-18 21:48:00-06:00,0 days 00:23:32,Huge in France: Season 1: Épisode Deux (Episode 2),0:29:54,CA (Canada),Huge in France, Season 1, Épisode Deux (Episode 2),2019,4,3,18,21,2019-04-18,April,Thursday,23.533333333333335,0.39222222222222225
2019-04-15 23:08:00-06:00,0 days 00:08:52,Huge in France: Season 1: Épisode Deux (Episode 2),0:09:01,CA (Canada),Huge in France, Season 1, Épisode Deux (Episode 2),2019,4,0,15,23,2019-04-15,April,Monday,8.866666666666667,0.14777777777777779
2019-04-15 22:40:00-06:00,0 days 00:26:48,Huge in France: Season 1: Épisode Un (Episode 1),0:26:48,CA (Canada),Huge in France, Season 1, Épisode Un (Episode 1),2019,4,0,15,22,2019-04-15,April,Monday,26.8,0.44666666666666666
2019-04-14 21:25:00-06:00,0 days 00:19:11,Selling Sunset: Season 1: Can't Have Your Cake and Eat It Too (Episode 2),0:32:32,CA (Canada),Selling Sunset, Season 1, Can't Have Your Cake and Eat It Too (Episode 2),2019,4,6,14,21,2019-04-14,April,Sunday,19.183333333333334,0.31972222222222224
2019-04-14 20:37:00-06:00,0 days 00:31:49,Selling Sunset: Season 1: If Looks Could Sell (Episode 1),0:31:39,CA (Canada),Selling Sunset, Season 1, If Looks Could Sell (Episode 1),2019,4,6,14,20,2019-04-14,April,Sunday,31.816666666666666,0.5302777777777777
2019-04-07 22:45:00-06:00,0 days 00:27:48,Losers: Collection 1: Stone Cold (Episode 4),0:27:54,CA (Canada),Losers, Collection 1, Stone Cold (Episode 4),2019,4,6,7,22,2019-04-07,April,Sunday,27.8,0.4633333333333333
2019-04-07 22:20:00-06:00,0 days 00:24:07,Losers: Collection 1: The Jaws of Victory (Episode 2),0:24:07,CA (Canada),Losers, Collection 1, The Jaws of Victory (Episode 2),2019,4,6,7,22,2019-04-07,April,Sunday,24.116666666666667,0.40194444444444444
2019-04-07 21:47:00-06:00,0 days 00:32:29,Losers: Collection 1: Lost in the Desert (Episode 5),0:32:29,CA (Canada),Losers, Collection 1, Lost in the Desert (Episode 5),2019,4,6,7,21,2019-04-07,April,Sunday,32.483333333333334,0.5413888888888889
2019-04-07 21:45:00-06:00,0 days 00:01:16,Losers: Collection 1: Black Jack (Episode 7),0:01:22,CA (Canada),Losers, Collection 1, Black Jack (Episode 7),2019,4,6,7,21,2019-04-07,April,Sunday,1.2666666666666666,0.021111111111111112
2019-04-07 21:13:00-06:00,0 days 00:32:10,Losers: Collection 1: Aliy (Episode 6),0:32:10,CA (Canada),Losers, Collection 1, Aliy (Episode 6),2019,4,6,7,21,2019-04-07,April,Sunday,32.166666666666664,0.5361111111111111
2019-04-05 22:48:00-06:00,0 days 00:10:27,Girls from Ipanema: Season 1: Ghosts of Past Christmas (Episode 7),0:32:10,CA (Canada),Girls from Ipanema, Season 1, Ghosts of Past Christmas (Episode 7),2019,4,4,5,22,2019-04-05,April,Friday,10.45,0.17416666666666666
2019-04-05 20:13:00-06:00,0 days 00:29:58,Girls from Ipanema: Season 1: Ghosts of Past Christmas (Episode 7),0:23:44,CA (Canada),Girls from Ipanema, Season 1, Ghosts of Past Christmas (Episode 7),2019,4,4,5,20,2019-04-05,April,Friday,29.966666666666665,0.49944444444444447
2019-04-05 18:43:00-06:00,0 days 00:25:32,Girls from Ipanema: Season 1: Letting Go (Episode 6),0:40:21,CA (Canada),Girls from Ipanema, Season 1, Letting Go (Episode 6),2019,4,4,5,18,2019-04-05,April,Friday,25.533333333333335,0.4255555555555556
2019-04-05 00:57:00-06:00,0 days 00:21:59,Girls from Ipanema: Season 1: Letting Go (Episode 6),0:22:04,CA (Canada),Girls from Ipanema, Season 1, Letting Go (Episode 6),2019,4,4,5,0,2019-04-05,April,Friday,21.983333333333334,0.3663888888888889
2019-04-05 00:45:00-06:00,0 days 00:10:30,Girls from Ipanema: Season 1: Consequences (Episode 5),0:47:09,CA (Canada),Girls from Ipanema, Season 1, Consequences (Episode 5),2019,4,4,5,0,2019-04-05,April,Friday,10.5,0.175
2019-04-04 15:37:00-06:00,0 days 00:03:47,Girls from Ipanema: Season 1: Welcome to Rio (Episode 1),0:44:35,CA (Canada),Girls from Ipanema, Season 1, Welcome to Rio (Episode 1),2019,4,3,4,15,2019-04-04,April,Thursday,3.783333333333333,0.06305555555555556
2019-04-04 13:51:00-06:00,0 days 00:01:05,Girls from Ipanema: Season 1: Consequences (Episode 5),0:38:37,CA (Canada),Girls from Ipanema, Season 1, Consequences (Episode 5),2019,4,3,4,13,2019-04-04,April,Thursday,1.0833333333333333,0.018055555555555554
2019-04-04 11:59:00-06:00,0 days 00:40:49,Girls from Ipanema: Season 1: Consequences (Episode 5),0:37:32,CA (Canada),Girls from Ipanema, Season 1, Consequences (Episode 5),2019,4,3,4,11,2019-04-04,April,Thursday,40.81666666666667,0.6802777777777778
2019-04-04 10:53:00-06:00,0 days 00:35:15,Girls from Ipanema: Season 1: The Dreamers (Episode 4),0:38:13,CA (Canada),Girls from Ipanema, Season 1, The Dreamers (Episode 4),2019,4,3,4,10,2019-04-04,April,Thursday,35.25,0.5875
2019-04-04 10:16:00-06:00,0 days 00:04:58,Girls from Ipanema: Season 1: The Dreamers (Episode 4),0:05:03,CA (Canada),Girls from Ipanema, Season 1, The Dreamers (Episode 4),2019,4,3,4,10,2019-04-04,April,Thursday,4.966666666666667,0.08277777777777778
2019-04-03 23:20:00-06:00,0 days 00:43:24,Girls from Ipanema: Season 1: Waters of August (Episode 3),0:41:11,CA (Canada),Girls from Ipanema, Season 1, Waters of August (Episode 3),2019,4,2,3,23,2019-04-03,April,Wednesday,43.4,0.7233333333333334
2019-04-03 22:12:00-06:00,0 days 00:47:08,Girls from Ipanema: Season 1: Girls Are Not Welcome (Episode 2),0:46:11,CA (Canada),Girls from Ipanema, Season 1, Girls Are Not Welcome (Episode 2),2019,4,2,3,22,2019-04-03,April,Wednesday,47.13333333333333,0.7855555555555556
2019-04-03 21:43:00-06:00,0 days 00:19:22,Girls from Ipanema: Season 1: Welcome to Rio (Episode 1),0:53:36,CA (Canada),Girls from Ipanema, Season 1, Welcome to Rio (Episode 1),2019,4,2,3,21,2019-04-03,April,Wednesday,19.366666666666667,0.3227777777777778
2019-04-03 18:48:00-06:00,0 days 00:30:14,Girls from Ipanema: Season 1: Welcome to Rio (Episode 1),0:34:34,CA (Canada),Girls from Ipanema, Season 1, Welcome to Rio (Episode 1),2019,4,2,3,18,2019-04-03,April,Wednesday,30.233333333333334,0.5038888888888889
2019-04-03 18:45:00-06:00,0 days 00:02:46,Girls from Ipanema: Season 1: Welcome to Rio (Episode 1),0:03:20,CA (Canada),Girls from Ipanema, Season 1, Welcome to Rio (Episode 1),2019,4,2,3,18,2019-04-03,April,Wednesday,2.7666666666666666,0.04611111111111111
2019-04-02 19:21:00-06:00,0 days 01:19:13,Pick of the Litter,1:19:03,CA (Canada),Pick of the Litter,,,2019,4,1,2,19,2019-04-02,April,Tuesday,79.21666666666667,1.3202777777777779
2019-03-18 14:06:00-06:00,0 days 00:32:55,Diva Brides: Season 1: Episode 1,0:43:38,CA (Canada),Diva Brides, Season 1, Episode 1,2019,3,0,18,14,2019-03-18,March,Monday,32.916666666666664,0.5486111111111112
2019-03-07 15:17:00-07:00,0 days 00:02:52,Chef's Table: Volume 6: Mashama Bailey (Episode 1),0:02:58,CA (Canada),Chef's Table, Volume 6, Mashama Bailey (Episode 1),2019,3,3,7,15,2019-03-07,March,Thursday,2.8666666666666667,0.04777777777777778
2019-03-07 14:29:00-07:00,0 days 00:47:12,Chef's Table: Volume 6: Dario Cecchini (Episode 2),0:47:03,BE (Belgium),Chef's Table, Volume 6, Dario Cecchini (Episode 2),2019,3,3,7,14,2019-03-07,March,Thursday,47.2,0.7866666666666666
2019-03-05 16:14:00-07:00,0 days 00:23:02,The Hook Up Plan: Season 1: The Exit Plan (Episode 8),0:22:28,BE (Belgium),The Hook Up Plan, Season 1, The Exit Plan (Episode 8),2019,3,1,5,16,2019-03-05,March,Tuesday,23.033333333333335,0.3838888888888889
2019-03-05 15:48:00-07:00,0 days 00:26:39,The Hook Up Plan: Season 1: The Solo Plan (Episode 7),0:26:51,BE (Belgium),The Hook Up Plan, Season 1, The Solo Plan (Episode 7),2019,3,1,5,15,2019-03-05,March,Tuesday,26.65,0.44416666666666665
2019-03-05 15:23:00-07:00,0 days 00:24:20,The Hook Up Plan: Season 1: The Lame Plan (Episode 6),0:24:30,BE (Belgium),The Hook Up Plan, Season 1, The Lame Plan (Episode 6),2019,3,1,5,15,2019-03-05,March,Tuesday,24.333333333333332,0.40555555555555556
2019-03-05 15:21:00-07:00,0 days 00:01:30,The Hook Up Plan: Season 1: The Lame Plan (Episode 6),0:01:30,BE (Belgium),The Hook Up Plan, Season 1, The Lame Plan (Episode 6),2019,3,1,5,15,2019-03-05,March,Tuesday,1.5,0.025
2019-03-04 17:58:00-07:00,0 days 00:26:31,The Hook Up Plan: Season 1: The Party Plan (Episode 5),0:26:57,BE (Belgium),The Hook Up Plan, Season 1, The Party Plan (Episode 5),2019,3,0,4,17,2019-03-04,March,Monday,26.516666666666666,0.4419444444444444
2019-03-04 17:29:00-07:00,0 days 00:24:38,The Hook Up Plan: Season 1: The Love Plan (Episode 4),0:24:04,BE (Belgium),The Hook Up Plan, Season 1, The Love Plan (Episode 4),2019,3,0,4,17,2019-03-04,March,Monday,24.633333333333333,0.41055555555555556
2019-03-04 15:34:00-07:00,0 days 00:25:38,The Hook Up Plan: Season 1: The Booty Plan (Episode 3),0:25:55,BE (Belgium),The Hook Up Plan, Season 1, The Booty Plan (Episode 3),2019,3,0,4,15,2019-03-04,March,Monday,25.633333333333333,0.4272222222222222
2019-03-04 15:06:00-07:00,0 days 00:24:03,The Hook Up Plan: Season 1: The Sloppy Plan (Episode 2),0:23:48,BE (Belgium),The Hook Up Plan, Season 1, The Sloppy Plan (Episode 2),2019,3,0,4,15,2019-03-04,March,Monday,24.05,0.4008333333333333
2019-03-04 14:39:00-07:00,0 days 00:24:09,The Hook Up Plan: Season 1: The Secret Plan (Episode 1),0:23:57,BE (Belgium),The Hook Up Plan, Season 1, The Secret Plan (Episode 1),2019,3,0,4,14,2019-03-04,March,Monday,24.15,0.4025
2019-03-03 14:08:00-07:00,0 days 00:06:27,Chef's Table: Volume 6: Sean Brock (Episode 4),0:56:28,BE (Belgium),Chef's Table, Volume 6, Sean Brock (Episode 4),2019,3,6,3,14,2019-03-03,March,Sunday,6.45,0.1075
2019-03-03 10:50:00-07:00,0 days 00:50:12,Chef's Table: Volume 6: Sean Brock (Episode 4),0:50:08,BE (Belgium),Chef's Table, Volume 6, Sean Brock (Episode 4),2019,3,6,3,10,2019-03-03,March,Sunday,50.2,0.8366666666666667
2019-03-03 10:23:00-07:00,0 days 00:12:58,Chef's Table: Volume 6: Asma Khan (Episode 3),0:43:32,BE (Belgium),Chef's Table, Volume 6, Asma Khan (Episode 3),2019,3,6,3,10,2019-03-03,March,Sunday,12.966666666666667,0.21611111111111111
2019-03-03 04:21:00-07:00,0 days 00:13:50,Chef's Table: Volume 6: Asma Khan (Episode 3),0:31:57,BE (Belgium),Chef's Table, Volume 6, Asma Khan (Episode 3),2019,3,6,3,4,2019-03-03,March,Sunday,13.833333333333334,0.23055555555555557
2019-03-03 01:05:00-07:00,0 days 00:18:17,Chef's Table: Volume 6: Asma Khan (Episode 3),0:18:17,BE (Belgium),Chef's Table, Volume 6, Asma Khan (Episode 3),2019,3,6,3,1,2019-03-03,March,Sunday,18.283333333333335,0.3047222222222222
2019-03-03 00:49:00-07:00,0 days 00:13:28,Workin' Moms: Season 1: Bad Help (Episode 4),0:13:33,BE (Belgium),Workin' Moms, Season 1, Bad Help (Episode 4),2019,3,6,3,0,2019-03-03,March,Sunday,13.466666666666667,0.22444444444444445
2019-03-03 00:43:00-07:00,0 days 00:06:10,Workin' Moms: Season 1: Fem Card (Episode 3),0:21:16,BE (Belgium),Workin' Moms, Season 1, Fem Card (Episode 3),2019,3,6,3,0,2019-03-03,March,Sunday,6.166666666666667,0.10277777777777777
2019-03-02 15:07:00-07:00,0 days 00:11:37,Workin' Moms: Season 1: Fem Card (Episode 3),0:11:42,BE (Belgium),Workin' Moms, Season 1, Fem Card (Episode 3),2019,3,5,2,15,2019-03-02,March,Saturday,11.616666666666667,0.19361111111111112
2019-03-02 14:46:00-07:00,0 days 00:21:30,Workin' Moms: Season 1: Rules (Episode 2),0:21:35,BE (Belgium),Workin' Moms, Season 1, Rules (Episode 2),2019,3,5,2,14,2019-03-02,March,Saturday,21.5,0.35833333333333334
2019-03-02 14:04:00-07:00,0 days 00:21:51,Workin' Moms: Season 1: Pilot (Episode 1),0:21:51,BE (Belgium),Workin' Moms, Season 1, Pilot (Episode 1),2019,3,5,2,14,2019-03-02,March,Saturday,21.85,0.3641666666666667
